,式別,馬番,配当,人気
202609030502,複勝,12,110,1
202609030502,複勝,8,190,4
202609030502,複勝,6,150,2
202609030503,複勝,1,220,5
202609030503,複勝,6,160,2
202609030504,複勝,6,170,4
202609030504,複勝,13,130,1
202609030505,複勝,8,150,1
202609030506,複勝,7,130,1
202609030506,複勝,4,220,4
202609030507,単勝,5,230,1
202609030507,複勝,5,120,1
202609030509,複勝,6,110,1
202609030511,単勝,3,250,1
202609030601,複勝,1,140,1
202609030603,複勝,11,140,1
202609030604,複勝,6,140,2
202609030605,単勝,5,240,1
202609030605,複勝,5,130,1
202609030608,複勝,4,400,5
202609030608,複勝,6,160,2
202609030612,複勝,12,110,1
202609030612,複勝,4,160,2
